internalTaxonId,scientificName,name,language,main
166967,Sinogastromyzon tonkinensis,Cá Bám vây liền bắc bộ,Vietnamese,true
166969,Cynoglossus waandersii,Cá Bơn Lá,Vietnamese,true
166972,Poropuntius krempfi,cá chát trắng,Vietnamese,true
166974,Cryptocentrus pavoninoides,Yellow-barred Shrimp-goby,English,false
166974,Cryptocentrus pavoninoides,Peacock Shrimpgoby,English,true
166976,Onychostoma simum,Cá biên,Chinese,false
166976,Onychostoma simum,准突吻鱼 ,Chinese,false
166976,Onychostoma simum,準突吻魚 ,Chinese,false
166976,Onychostoma simum,cá sỉnh ,Vietnamese,true
166981,Poropuntius kontumensis,cá chat kom tum,Vietnamese,true
166988,Neolissochilus benasi,軟鰭四鬚魮,Chinese,false
166988,Neolissochilus benasi,软鳍四须魮,Chinese,false
166988,Neolissochilus benasi,cá rai,Vietnamese,true
166996,Psettodes erumei,Indian Halibut,English,true
167004,Garra laichowensis,cá mỡ,Vietnamese,true
167005,Abbottina binhi,Cá Dục Đanh Hoa,Vietnamese,true
167010,Oxyurichthys tentacularis,cá bống vân mắt,Vietnamese,true
167011,Sinogastromyzon chapaensis,紅河華吸鰍,Chinese,false
167011,Sinogastromyzon chapaensis,红河华吸鳅,Chinese,false
167011,Sinogastromyzon chapaensis,Cá Bám vây liền sapa,Vietnamese,true
168251,Garra imberbis,Karin-hills Garra,English,true
168409,Danio margaritatus,Celestial Pearl Danio,English,true
168540,Chaudhuria caudata,Burmese Spineless Eel,English,false
168540,Chaudhuria caudata,Ngapweh,Burmese,false
168540,Chaudhuria caudata,Inle swamp eel,English,true
169381,Chirostoma arge,Charal del Verde,Spanish; Castilian,false
169381,Chirostoma arge,Largetooth Silverside,English,true
169394,Poeciliopsis turneri,Guatopote de la Huerta,Spanish; Castilian,false
169394,Poeciliopsis turneri,Blackspotted Livebearer,English,true
169520,Schistura dubia,Mřenka Podivná,Czech,false
169531,Schistura balteata,Mřenka Středopruhá,Czech,false
169531,Schistura balteata,Vannesistura,Finnish,false
169531,Schistura balteata,Tri Band Sumo Loach,English,true
169546,Esomus longimanus,Flying Barb,English,false
169546,Esomus longimanus,Cá Lòng Tong Bay,Vietnamese,false
169546,Esomus longimanus,Letounek Dlouhoploutvý,Czech,false
169546,Esomus longimanus,Mekong-flyvebarbe,Danish,false
169546,Esomus longimanus,Trey Changwa Phlieng,Central Khmer,false
169546,Esomus longimanus,Mekong Flying Barb,English,true
169607,Schistura callichroma,Mřenka Pestrá,Czech,false
169685,Etheridgeum pulchrum,Sumatra Etheridge Snake,English,false
169685,Etheridgeum pulchrum,Snake,English,true
169685,Etheridgeum pulchrum,Sumatran Burrowing Snake,English,true
170171,Boops lineatus,Striped Boga,English,true
170187,Calamus campechanus,Daubenet Campèche,French,false
170187,Calamus campechanus,Pluma Campechana,Spanish; Castilian,false
170187,Calamus campechanus,Pluma Campeche,Spanish; Castilian,false
170187,Calamus campechanus,Campeche Porgy,English,true
170215,Polysteganus coeruleopunctatus,Blueskin,English,false
170215,Polysteganus coeruleopunctatus,Trawl Soldier,English,false
170215,Polysteganus coeruleopunctatus,Denté à Points Bleus,French,false
170215,Polysteganus coeruleopunctatus,Dentón Azul,Spanish; Castilian,false
170215,Polysteganus coeruleopunctatus,Dentón Azulado,Spanish; Castilian,false
170215,Polysteganus coeruleopunctatus,Blueskin Seabream,English,true
170217,Acanthopagrus longispinnis,Bengal Yellowfin Seabream,English,true
170221,Cheimerius nufar,Santer,English,false
170221,Cheimerius nufar,Soldier,English,false
170221,Cheimerius nufar,Andag,Arabic,false
170221,Cheimerius nufar,Cover,Arabic,false
170221,Cheimerius nufar,Denté Nufar,French,false
170221,Cheimerius nufar,Dentón Nufar,Spanish; Castilian,false
170221,Cheimerius nufar,Santer Seabream,English,true
170228,Acanthopagrus omanensis,Black Margined Seabream,English,true
170255,Lithognathus olivieri,Steenbras,English,true
170263,Acanthopagrus latus,Grey Bream,English,false
170263,Acanthopagrus latus,Japanese Bream,English,false
170263,Acanthopagrus latus,Japanese Silver Bream,English,false
170263,Acanthopagrus latus,West Australian Bream,English,false
170263,Acanthopagrus latus,Western Yellowfin Bream,English,false
170263,Acanthopagrus latus,Yellowfin Bream,English,false
170263,Acanthopagrus latus,Yellow-finned Black Porgy,English,false
170263,Acanthopagrus latus,Yellow Fin Seabream,English,false
170263,Acanthopagrus latus,Yellow Sea Bream,English,false
170263,Acanthopagrus latus,Yellowfin Seabream,English,true
170440,Vigna hosei,Sarawak-bean,English,true
171119,Oxyloma dunkeri,Dunkers Bernsteinschnecke,German,true
171825,Chamberlainia hainesiana,Giant freshwater clam,English,false
171825,Chamberlainia hainesiana,Trai vỏ nâu,Vietnamese,true
171876,Pilsbryoconcha suilla,Trai suilla,Vietnamese,true
171894,Uniandra semmelinki,Trai Cóc Mẫu Sơn,Vietnamese,true
171903,Corbicula luteola,Hến,Vietnamese,true
171995,Oxychilus edmundi,Luisant de Porto,French,true
172522,Trioceros schoutedeni,Schoutenden's Montane Dwarf Chameleon,English,true
172527,Trioceros ntunte,Mt Nyiru Chameleon,English,false
172527,Trioceros ntunte,Nyiru Montane Chameleon,English,true
172543,Chamaeleo necasi,Necas's Chameleon,English,true
172553,Trioceros wiedersheimi,Wiedersheim's Chameleon,English,false
172553,Trioceros wiedersheimi,Wiedersheim's Montane Chameleon,English,true
172583,Subdoluseps pruthi,Pruthi's Supple Skink,English,false
172583,Subdoluseps pruthi,Pruthi's Skink,English,true
172584,Ristella travancorica,Travancore Cat Skink,English,false
172584,Ristella travancorica,Travancore Ristella,English,true
172585,Cnemaspis kolhapurensis,Kolhapur Day Gecko,English,true
172586,Xylophis stenorhynchus,Günther's Mountain Snake,English,true
172588,Kaestlea palnica,Palni Hills Ground Skink,English,true
172595,Gerrhopilus tindalli,Nilgiri Hills Worm Snake,English,false
172595,Gerrhopilus tindalli,Tindall's Worm Snake,English,true
172597,Cnemaspis littoralis,Coastal Day Gecko,English,true
172605,Plectrurus guentheri,Günther's Burrowing Snake,English,true
172621,Uropeltis dindigalensis,Sirumalai Hills Earth Snake,English,true
172627,Eutropis gansi,Gans' Mabuya,English,true
172634,Uropeltis liura,Ashambu Sheildtail,English,false
172634,Uropeltis liura,Dark-bordered Earth Snake,English,false
172634,Uropeltis liura,Günther's Earth Snake,English,true
172637,Uropeltis myhendrae,Barred Sheildtail,English,false
172637,Uropeltis myhendrae,Boulenger's Earth Snake,English,true
172639,Plectrurus aureus,Kerala Burrowing Snake,English,true
172640,Cnemaspis beddomei,Beddome’s Day Gecko,English,true
172653,Eutropis innotata,Blanford's Mabuya,English,true
172664,Indotyphlops exiguus,Belgaum Worm Snake,English,true
172674,Boiga dightoni,Dighton's Cat Snake,English,false
172674,Boiga dightoni,Peermade Cat Snake,English,false
172674,Boiga dightoni,Pirmad Cat Snake,English,false
172674,Boiga dightoni,Travancore Cat Snake,English,true
172678,Gerrhopilus beddomii,Beddome's Worm Snake,English,true
172689,Chalcides pentadactylus,Five-fingered Skink,English,true
172690,Cnemaspis boiei,Boie’s Day Gecko,English,true
172691,Uropeltis broughami,Brougham's Earth Snake,English,true
172692,Platyceps gracilis,Graceful Racer,English,true
172694,Uropeltis beddomii,Beddome's Earth Snake,English,true
172700,Oligodon travancoricus,Travancore Kukri Snake,English,true
172715,Gerrhopilus thurstoni,Thurston's Worm Snake,English,true
173058,Pleurobema athearni,Canoe Creek Pigtoe,English,true
173386,Diospyros sumatrana,Dam,Undetermined,false
173386,Diospyros sumatrana,Kayu Sihangus,Undetermined,false
173386,Diospyros sumatrana,Lakkhoeilakklua,Undetermined,false
173386,Diospyros sumatrana,Meribut,Undetermined,false
173386,Diospyros sumatrana,Nian,Undetermined,false
173386,Diospyros sumatrana,Kayu Arang,Undetermined,true
174129,Barkudia melanosticta,Russell's Legless Skink,English,true
176119,Vicia michauxii,Goroshek Misho,Russian,true
176387,Isatis arnoldiana,Lrdzhun Arnoldi,Armenian,false
176387,Isatis arnoldiana,Vayda Arnoldi,Russian,false
176387,Isatis arnoldiana,Arnoldi's Woad,English,true
176623,Calamaria abstrusa,Padang Reed Snake,English,true
176807,Geophis dunni,Dunn's Earth Snake,English,true
176821,Imantodes phantasma,Blunt-headed Vine Snake,English,false
176821,Imantodes phantasma,Phantasma Tree Snake,English,false
177417,Oligodon macrurus,Angel's Kukri Snake,English,false
177417,Oligodon macrurus,长尾小头蛇,Chinese,false
177428,Opisthotropis maxwelli,Maxwell's Mountain Keelback,English,false
177428,Opisthotropis maxwelli,福建后棱蛇,Chinese,false
177530,Parapistocalamus hedigeri,Bougainvillian Coral Snake,English,false
177530,Parapistocalamus hedigeri,Hediger’s Coral Snake,English,false
177530,Parapistocalamus hedigeri,Bougainville Coral Snake,English,true
177535,Sibynophis bistrigatus,Günther's Many-tooth Snake,English,false
177535,Sibynophis bistrigatus,Pegu Black-headed Snake,English,false
177551,Lycodon gracilis,Katlawa Rian,Tamil,false
177551,Lycodon gracilis,Meegeta Karawala,Sinhala; Sinhalese,false
177551,Lycodon gracilis,Meegeta Radanakaya,Sinhala; Sinhalese,false
177551,Lycodon gracilis,Scarce Bridal Snake,English,true
177581,Tantilla bairdi,Baird's Black-headed Snake,English,false
177906,Anolis cristifer,Crested Lichen Anole,English,false
177906,Anolis cristifer,Abaniquillo Liquenado Crestado,Spanish; Castilian,true
177952,Prionurus scalprum,Scalpel Sawtail,English,false
177952,Prionurus scalprum,Nizadai,Japanese,false
177952,Prionurus scalprum,Skalpelkirurgfisk,Danish,false
177952,Prionurus scalprum,Japanese Sawtail,English,true
177954,Naso reticulatus,Reticulate Unicornfish,English,true
177956,Prionurus chrysurus,Indonesian Sawtail,English,false
177956,Prionurus chrysurus,Yellowtail Sawtail,English,true
177973,Zebrasoma gemmatum,Gem Surgeonfish,English,false
177973,Zebrasoma gemmatum,Spotted Tang,English,false
177973,Zebrasoma gemmatum,Acanthure à Pierreries,French,false
177973,Zebrasoma gemmatum,Ædelstens-kirurgfisk,Danish,false
177973,Zebrasoma gemmatum,Canivete Manchaco,Portuguese,false
177973,Zebrasoma gemmatum,Gespikkelde Tang,Undetermined,false
177973,Zebrasoma gemmatum,Jewelled Tang,English,true
177984,Acanthurus polyzona,Black-barred Surgeonfish,English,false
177984,Acanthurus polyzona,Sortbåndet kirurgfisk,Danish,false
177984,Acanthurus polyzona,Multibar Surgeonfish,English,true
178001,Zebrasoma rostratum,Longnose Surgeonfish,English,false
178001,Zebrasoma rostratum,Langsnudet kirurgfisk,Danish,false
178001,Zebrasoma rostratum,Longnose Tang,English,true
178003,Naso tuberosus,Fullikkarukkan,Undetermined,false
178003,Naso tuberosus,Indangan,Filipino; Pilipino,false
178003,Naso tuberosus,Mudiyan,Undetermined,false
178003,Naso tuberosus,Rufia Narigudo,Portuguese,false
178003,Naso tuberosus,Humpnose Unicornfish,English,true
178234,Rhinophis fergusonianus,Cardamom Hills Earth Snake,English,false
178298,Uropeltis petersi,Peters' Earth Snake,English,false
178298,Uropeltis petersi,Shieldtail Earth Snake,English,true
17832,Poecilia latipunctata,Molly del Tamesi,Spanish; Castilian,false
17832,Poecilia latipunctata,Broadspotted Molly,English,true
178362,Platyplectrurus trilineatus,Anaimalai Reddish-brown Worm Snake,English,false
178362,Platyplectrurus trilineatus,Lined Thorntail Snake,English,true
178383,Argyrophis siamensis,Siamese Blind Snake,English,false
178383,Argyrophis siamensis,Siam-blindschlange,German,false
178383,Argyrophis siamensis,Thailand Worm Snake,English,true
178522,Agamodon arabicus,Arabian Worm Lizard,English,true
178529,Argyrophis bothriorhynchus,Gunther's Blind Snake,English,false
178529,Argyrophis bothriorhynchus,Günther’s Blind Snake,English,true
178647,Varanus yemenensis,Jemenwaran,German,false
178647,Varanus yemenensis,Yemen Monitor,English,true
178685,Protobothrops kaulbacki,Kaulback's Lance-headed Pitviper,English,false
178685,Protobothrops kaulbacki,缅北原矛头蝮,Chinese,false
178703,Argyrophis hypsobothrius,Sumatra Worm Snake,English,true
178722,Argyrophis koshunensis,恒春盲蛇,Chinese,false
178722,Argyrophis koshunensis,Koshun Worm Snake,English,true
178923,Ophiclinops pardalis,Spotted Snakeblenny,English,true
178966,Helcogramma solorensis,Solor Triplefin,English,true
179067,Peronedys anguillaris,Eel Blenny,English,true
180266,Actinopyga lecanora,Stonefish,English,false
180285,Thelenota rubralineata,Red-lined Sea Cucumber,English,true
180324,Thelenota anax,Amberfish,English,false
180324,Thelenota anax,Giant Sea Cucumber,English,true
180338,Actinopyga obesa,Plump Sea Cucumber,English,false
180352,Bohadschia vitiensis,Brown Sandfish,English,false
180355,Bohadschia atra,Tigerfish,English,true
180386,Bohadschia similis,Brownspotted Sandfish,English,false
180386,Bohadschia similis,Chalkfish,English,false
180394,Holothuria chilensis,Pepino De Mar,Spanish; Castilian,false
180411,Bohadschia marmorata,Brown Sandfish,English,false
180411,Bohadschia marmorata,Chalky Cucumber,English,false
180488,Stichopus horrens,Dragonfish,English,false
180488,Stichopus horrens,Peanutfish,English,false
180488,Stichopus horrens,Selenka's Sea Cucumber,English,false
180488,Stichopus horrens,Warty Sea Cucumber,English,false
180511,Bohadschia subrubra,Leopardfish,English,true
180512,Holothuria impatiens,Bottleneck Sea Cucumber,English,false
180530,Actinopyga caerulea,Blue Sea Cucumber,English,true
180649,Hemibarbus songloensis,Cá Đục ó,Vietnamese,true
180655,Liniparhomaloptera monoloba,Cá Vây bằng một thuỳ,Vietnamese,true
180684,Protosalanx chinensis,붕퉁뱅어,Korean,false
180684,Protosalanx chinensis, 中國銀魚,Chinese,false
180684,Protosalanx chinensis,中国银鱼,Chinese,true
180696,Devario maetaengensis,Fire Bar Danio,English,false
180696,Devario maetaengensis,Tiger Danio,English,false
180696,Devario maetaengensis,Pla Siew Mae Taeng,Thai,false
180696,Devario maetaengensis,Maetaeng Danio,English,true
180699,Chanodichthys flavipinnis,Cá mè huế,Vietnamese,false
180699,Chanodichthys flavipinnis,Cá Ngão Gù,Vietnamese,false
180699,Chanodichthys flavipinnis,越 南鮊,Chinese,false
180699,Chanodichthys flavipinnis,越 南鲌,Chinese,false
180699,Chanodichthys flavipinnis,Yellowfin Culter,English,true
180783,Rhinogobius honghensis,红河吻鰕虎鱼,Chinese,false
180783,Rhinogobius honghensis,紅 河吻鰕虎魚,Chinese,true
180789,Oreoglanis colurus,Pla Mae Hin,Tai (Other),true
180820,Oreoglanis suraswadii,Pla Mae Hin ,Tai (Other),false
180820,Oreoglanis suraswadii,Doi Tung Bat Catfish,English,true
180823,Danio nigrofasciatus,Dwarf Spotted Danio,English,true
180827,Betta smaragdina,Blue betta,English,false
180827,Betta smaragdina,Emerald green betta,English,false
180827,Betta smaragdina,Smaragd Fighting Fish,English,false
180827,Betta smaragdina,Pa Gud ,Lao,false
180827,Betta smaragdina,Pla Gud Khiew,Thai,false
180827,Betta smaragdina,Mekong Fighting fish,English,true
180838,Helicophagus leptorhynchus,Pa Yon Hoy,Lao,false
180838,Helicophagus leptorhynchus,Pla Swai Noo ,Thai,false
180838,Helicophagus leptorhynchus,Rat-faced Pangasiid,English,true
180857,Oreoglanis sudarai,Pla Tid Hin,Tai (Other),false
180857,Oreoglanis sudarai,Dr. Surapol’s Bat Catfish,English,true
180870,Acantopsis thiemmedhi,Thiemmedh's Horsefaced Loach,English,true
180886,Schistura khamtanhi,Pa It,Lao,false
180886,Schistura khamtanhi,Pa Kheo Kai,Lao,false
180892,Oreoglanis nakasathiani,Pla Mae Hin ,Tai (Other),false
180892,Oreoglanis nakasathiani,Mr. Seub’s Bat Catfish,English,true
180906,Ambassis buruensis,Buru glass perchlet,English,false
180906,Ambassis buruensis,Buru perchlet,English,false
180906,Ambassis buruensis,Pridin,Malay,false
180906,Ambassis buruensis,Seriding buru,Malay,false
180906,Ambassis buruensis,Seriding putih,Malay,false
180906,Ambassis buruensis,Togenaga-takasago-ishimochi,Japanese,false
180906,Ambassis buruensis,Buru Glassfish,English,true
180932,Oreoglanis laciniosus,Pla Mae Hin ,Tai (Other),false
180932,Oreoglanis laciniosus,Pai River Bat Catfish,English,true
180972,Botia kubotai,Polka-Dot Loach,English,false
180972,Botia kubotai,Pla Moo Lai Maek,Thai,false
180972,Botia kubotai,Kubota's Clown Loach,English,true
181019,Paraspinibarbus macracanthus,大棘副倒刺魮  ,Chinese,false
181019,Paraspinibarbus macracanthus,Pocket-like lip barbel ,English,true
181043,Hemibarbus thacmoensis,Cá Đục ngộ thác,Vietnamese,true
181064,Akysis pictus,Burmese stream catfish,English,true
181095,Macropodus spechti,Schwarzer Makropode,German,false
181095,Macropodus spechti,Black Paradise Fish,English,true
181099,Leptobarbus rubripinna,Pa Phong,Lao,false
181099,Leptobarbus rubripinna,Pla Baa,Thai,false
181099,Leptobarbus rubripinna,Saltan Fish,English,true
181114,Garra nujiangensis,怒江墨头鱼,Chinese,true
181116,Neopomacentrus taeniurus,Freshwater Demoiselle,English,false
181116,Neopomacentrus taeniurus,Freshwater Damsel,English,true
181131,Neolissochilus baoshanensis,Baoshan,Chinese,true
181144,Acrochordonichthys gyrinus,Falcate chameleon catfish ,English,true
181158,Neosalanx brevirostris,은 어,Korean,false
181158,Neosalanx brevirostris,실뱅어,Korean,false
181158,Neosalanx brevirostris,Ǔn-ǒ,Korean,false
181158,Neosalanx brevirostris,短吻新銀魚,Chinese,false
181158,Neosalanx brevirostris,短吻新銀魚,Chinese,false
181158,Neosalanx brevirostris,短吻新银鱼,Chinese,false
181158,Neosalanx brevirostris, 短吻新银鱼,Chinese,false
181158,Neosalanx brevirostris,Ayu sweetfish,English,true
181168,Parambassis pulcinella,Humphead Perchlet,English,false
181168,Parambassis pulcinella,Humphead Glassfish,English,true
181176,Microphysogobio yunnanensis,Cá Đục đanh chấm mõm ngắn,Vietnamese,true
181187,Glyptothorax quadriocellatus,白线纹胸鮡,Chinese,false
181187,Glyptothorax quadriocellatus,白線紋胸鮡,Chinese,true
181194,Oryzias curvinotus,Hainan Medaka,English,true
181195,Percocypris tchangi,後背鱸鯉 ,Chinese,false
181195,Percocypris tchangi,后背鲈鲤 ,Chinese,true
