internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
137907,Allogymnopleurus histrio,"Gymnopleurus histrio Balthasar, 1963",Gymnopleurus,histrio,"Balthasar, 1963",,
137918,Sylvicanthon obscurus,"Canthon obscurus Schmidt, 1920",Canthon,obscurus,"Schmidt, 1920",,
137929,Catharsius bradshawi,Catharsius insignis Péringuey 1892,Catharsius,insignis,Péringuey 1892,,
137943,Ateuchus romani,"Choeridium romani Boucomont, 1927",Choeridium,romani,"Boucomont, 1927",,
137955,Metacatharsius transvaalensis,"Catharsius transvaalensis Balthasar, 1968",Catharsius,transvaalensis,"Balthasar, 1968",,
137963,Onitis retrodentatus,Onitis elizabethae Gillet,Onitis,elizabethae,Gillet,,
137968,Anomiopus ataenioides,"Onthocharis ataenioides Martinez, 1952",Onthocharis,ataenioides,"Martinez, 1952",,
137971,Euonthophagus maindroni,"Onthophagus maindroni D'Orbigny, 1897",Onthophagus,maindroni,"D'Orbigny, 1897",,
138034,Scarabaeolus ebenus,Scarabaeus politifrons Fairmaire 1887,Scarabaeus,politifrons,Fairmaire 1887,,
138034,Scarabaeolus ebenus,Scarabaeus sericeipennis Fairmaire 1887,Scarabaeus,sericeipennis,Fairmaire 1887,,
138034,Scarabaeolus ebenus,Scarabaeus glabratus Kolbe 1895,Scarabaeus,glabratus,Kolbe 1895,,
138034,Scarabaeolus ebenus,"Ateuchus ebenus Klug, 1855",Ateuchus,ebenus,"Klug, 1855",,
138034,Scarabaeolus ebenus,"Scarabaeus ebenus (Klug, 1855)",Scarabaeus,ebenus,"(Klug, 1855)",,
138051,Proagoderus biarmatus,"Onthophagus biarmatus d'Orbigny, 1908",Onthophagus,biarmatus,"d'Orbigny, 1908",,
138063,Frankenbergerius forcipatus,"Coptorhina imitativa Péringuey, 1901",Coptorhina,imitativa,"Péringuey, 1901",,
138063,Frankenbergerius forcipatus,"Coptorhina forcipata Harold, 1880",Coptorhina,forcipata,"Harold, 1880",,
138065,Ateuchus ecuadorensis,"Choeridium ecuadorensis Boucomont, 1928",Choeridium,ecuadorensis,"Boucomont, 1928",,
138071,Sceliages augias,Sceliages sulcipennis Felsche 1910,Sceliages,sulcipennis,Felsche 1910,,
138071,Sceliages augias,Parascarabaeus tonkineus  Balthasar 1961,Parascarabaeus,tonkineus ,Balthasar 1961,,
138071,Sceliages augias,Scarabaeus delaunay-larivierei Paulian 1934,Scarabaeus,delaunay-larivierei,Paulian 1934,,
138071,Sceliages augias,"Scarabaeus augias (Gillet, 1908)",Scarabaeus,augias,"(Gillet, 1908)",,
138086,Canthon vulcanoae,"Geocanthon vulcanoae Pereira & Martinez, 1956",Geocanthon,vulcanoae,"Pereira & Martinez, 1956",,
138121,Onthophagus adelaidae,"Onthophagus hostilis Harold, 1869",Onthophagus,hostilis,"Harold, 1869",,
138134,Pseudochironitis stuhlmanni,"Cheironitis stuhlmanni Kolbe, 1897",Cheironitis,stuhlmanni,"Kolbe, 1897",,
138151,Scarabaeus caffer,"Ateuchus caffer Boheman, 1857",Ateuchus,caffer,"Boheman, 1857",,
138154,Uroxys angulicollis,"Choeridium angulicollis Boheman, 1858",Choeridium,angulicollis,"Boheman, 1858",,
138156,Sisyphus kuehni,"Neosisyphus kuhni [orth. err.] Haaf, 1955",Neosisyphus,kuhni [orth. err.],"Haaf, 1955",,
138158,Proagoderus versus,"Onthophagus versus d'Orbigny, 1913",Onthophagus,versus,"d'Orbigny, 1913",,
138206,Ateuchus contractus,"Choeridium contractus Balthasar, 1939",Choeridium,contractus,"Balthasar, 1939",,
138217,Hyalonthophagus hyalcyon,"Onthophagus hyalcyon Palestrini &amp; Giacone, 1989",Onthophagus,hyalcyon,"Palestrini &amp; Giacone, 1989",,
138223,Canthidium nitidum,"Choeridium nitidum Blanchard, 1846",Choeridium,nitidum,"Blanchard, 1846",,
138235,Anomiopus lacordairei,"Onthocharis lacordairei Waterhouse, 1891",Onthocharis,lacordairei,"Waterhouse, 1891",,
138239,Dichotomius fallax,"Pinotus fallax Harold, 1880",Pinotus,fallax,"Harold, 1880",,
138321,Sulcophanaeus columbi,"Phanaeus columbi MacLeay, 1819",Phanaeus,columbi,"MacLeay, 1819",,
138321,Sulcophanaeus columbi,"Lonchophorus hastifer Germar, 1824",Lonchophorus,hastifer,"Germar, 1824",,
138325,Onitis adelphus,Onitis seydeli Boucomont 1930,Onitis,seydeli,Boucomont 1930,,
138332,Dichotomius problematicus,"Pinotus problematicus Luederwaldt, 1923",Pinotus,problematicus,"Luederwaldt, 1923",,
138411,Onthophagus rugosicollis,"Onthophagus cribricollis Lea, 1923",Onthophagus,cribricollis,"Lea, 1923",,
138447,Afrodrepanus marshalli,"Drepanocerus marshalli Boucomont, 1921",Drepanocerus,marshalli,"Boucomont, 1921",,
138473,Onthophagus praedatus,"Onthophagus verticalis Boheman, 1858",Onthophagus,verticalis,"Boheman, 1858",,
138473,Onthophagus praedatus,"Onthophagus ternatensis Boucomont, 1914",Onthophagus,ternatensis,"Boucomont, 1914",,
138486,Demarziella tropicalis,"Notopedaria tropicalis Matthews, 1976",Notopedaria,tropicalis,"Matthews, 1976",,
138510,Coproecus hemisphaericus,"Circellium hemisphaericus Guérin-Méneville, 1844",Circellium,hemisphaericus,"Guérin-Méneville, 1844",,
138527,Sceliages gagates,"Scarabaeus gagates (Shipp, 1895)",Scarabaeus,gagates,"(Shipp, 1895)",,
138578,Copris sierrensis,"Copris klugi ssp. sierrensis Matthews, 1961",Copris,klugi,,subspecies,"Matthews, 1961"
155539,Pomatias canariensis,"Cyclostoma canariense d'Orbigny, 1840",Cyclostoma,canariense,"d'Orbigny, 1840",,
155539,Pomatias canariensis,"Cyclostomus adjunctus Mousson, 1872",Cyclostomus,adjunctus,"Mousson, 1872",,
155663,Pomatias palmensis,"Cyclostoma canariense var. palmensis Wollaston, 1878",Cyclostoma,canariense,,variety,"Wollaston, 1878"
155672,Pomatias lanzarotensis,"Cyclostoma canariense  var. lanzarotensis Wollaston, 1878",Cyclostoma,canariense ,,variety,"Wollaston, 1878"
155943,Pomatias laevigatus,"Cyclostoma laevigatum Webb & Berthelot, 1833",Cyclostoma,laevigatum,"Webb & Berthelot, 1833",,
155966,Anisus vorticulus,"Anisus bavaricus Westerlund, 1885",Anisus,bavaricus,"Westerlund, 1885",,
155966,Anisus vorticulus,"Spiralina vorticulus Ehrmann, 1933",Spiralina,vorticulus,"Ehrmann, 1933",,
155966,Anisus vorticulus,"Anisus vorticulus Boettger, 1944",Anisus,vorticulus,"Boettger, 1944",,
155966,Anisus vorticulus,"Planorbis charteus Held, 1837",Planorbis,charteus,"Held, 1837",,
155966,Anisus vorticulus,"Planorbis vorticulus Troschel, 1834",Planorbis,vorticulus,"Troschel, 1834",,
156146,Pomatias glaucus,"Cyclostoma glaucum G.B. Sowerby II, 1843",Cyclostoma,glaucum,"G.B. Sowerby II, 1843",,
156146,Pomatias glaucus,"Cyclostoma glaucus G.B. Sowerby II, 1843 [orth. var.]",Cyclostoma,glaucus,"G.B. Sowerby II, 1843 [orth. var.]",,
162015,Ophioglossum polyphyllum,Ophioglossum regulare (Schltdl.) C.Chr.,Ophioglossum,regulare,(Schltdl.) C.Chr.,,
162015,Ophioglossum polyphyllum,Ophioglossum aitchisonii (C.B.Clarke) d'Almeida,Ophioglossum,aitchisonii,(C.B.Clarke) d'Almeida,,
162015,Ophioglossum polyphyllum,Ophioglossum cuspidatum Milde,Ophioglossum,cuspidatum,Milde,,
162015,Ophioglossum polyphyllum,Ophioglossum vulgatum L. var. polyphyllum (A.Braun) Milde,Ophioglossum,vulgatum,L.,variety,(A.Braun) Milde
162015,Ophioglossum polyphyllum,Ophioglossum capense Sw. var. regulare Schltdl.,Ophioglossum,capense,Sw.,variety,Schltdl.
162497,Sepia lycidas,"Sepia subaculeata Sasaki, 1914",Sepia,subaculeata,"Sasaki, 1914",,
162499,Sepioloidea lineolata,"Sepiola lineolata Quoy & Gaimard, 1832",Sepiola,lineolata,"Quoy & Gaimard, 1832",,
162500,Sepiella inermis,"Sepia microcheirus Gray, 1849",Sepia,microcheirus,"Gray, 1849",,
162500,Sepiella inermis,"Sepia affinis Eydoux & Souleyet, 1852",Sepia,affinis,"Eydoux & Souleyet, 1852",,
162500,Sepiella inermis,"Sepiella maindroni de Rochebrune, 1884",Sepiella,maindroni,"de Rochebrune, 1884",,
162502,Stoloteuthis leucoptera,"Sepiola leucoptera Verrill, 1878",Sepiola,leucoptera,"Verrill, 1878",,
162504,Sepia pharaonis,"Sepia torosa Ortmann, 1888",Sepia,torosa,"Ortmann, 1888",,
162504,Sepia pharaonis,"Sepia rouxii d'Orbigny, 1839-1842",Sepia,rouxii,"d'Orbigny, 1839-1842",,
162504,Sepia pharaonis,Sepia formosana Berry 1912,Sepia,formosana,Berry 1912,,
162504,Sepia pharaonis,"Crumenasepia hulliana Iredale, 1926",Crumenasepia,hulliana,"Iredale, 1926",,
162504,Sepia pharaonis,"Crumenasepia ursulae Cotton, 1929",Crumenasepia,ursulae,"Cotton, 1929",,
162504,Sepia pharaonis,"Sepia rouxi d'Orbigny, 1841",Sepia,rouxi,"d'Orbigny, 1841",,
162504,Sepia pharaonis,"Sepia formosana Berry, 1912",Sepia,formosana,"Berry, 1912",,
162504,Sepia pharaonis,"Sepia formosana Sasaki, 1929",Sepia,formosana,"Sasaki, 1929",,
162504,Sepia pharaonis,"Sepia tigris Sasaki, 1929",Sepia,tigris,"Sasaki, 1929",,
162505,Sepia latimanus,"Ponderisepia ecologaria Iredale, 1926",Ponderisepia,ecologaria,"Iredale, 1926",,
162505,Sepia latimanus,"Sepia harmeri Robson, 1928",Sepia,harmeri,"Robson, 1928",,
162505,Sepia latimanus,"Sepia rappiana Férussac, 1834 in Férussac & d'Orbigny (1834-1848)",Sepia,rappiana,"Férussac, 1834 in Férussac & d'Orbigny (1834-1848)",,
162505,Sepia latimanus,"Sepia mozambica Rochebrune, 1884",Sepia,mozambica,"Rochebrune, 1884",,
162505,Sepia latimanus,"Sepia hercules Pilsbry, 1894",Sepia,hercules,"Pilsbry, 1894",,
162510,Sepia robsoni,"Rhombosepion robsoni Massy, 1927",Rhombosepion,robsoni,"Massy, 1927",,
162513,Sepia madokai,"Sepia robsoni Sasaki, 1929 [non <i>Sepia robsoni</i> (Massy, 1927)]",Sepia,robsoni,"Sasaki, 1929 [non <i>Sepia robsoni</i> (Massy, 1927)]",,
162514,Sepia baxteri,"Blandosepia baxteri Iredale, 1940",Blandosepia,baxteri,"Iredale, 1940",,
162516,Euprymna penares,"Fidenas penares Gray, 1849",Fidenas,penares,"Gray, 1849",,
162518,Austrorossia bipapillata,"Rossia bipapillata Sasaki, 1920",Rossia,bipapillata,"Sasaki, 1920",,
162521,Sepiolina nipponensis,"Stoloteuthis nipponensis Berry, 1911",Stoloteuthis,nipponensis,"Berry, 1911",,
162523,Rossia macrosoma,"Sepiola macrosoma Chiaie, 1830",Sepiola,macrosoma,"Chiaie, 1830",,
162536,Heteroteuthis dagamensis,"Heteroteuthis serventyi Allan, 1945",Heteroteuthis,serventyi,"Allan, 1945",,
162555,Rondeletiola capensis,"Inioteuthis capensis Voss, 1962",Inioteuthis,capensis,"Voss, 1962",,
162557,Sepietta oweniana,"Sepiola oweniana d'Orbigny, 1840",Sepiola,oweniana,"d'Orbigny, 1840",,
162557,Sepietta oweniana,"Sepiola oweniana d'Orbigny, 1839-41 in Férussac & d'Orbigny 1834-1848",Sepiola,oweniana,"d'Orbigny, 1839-41 in Férussac & d'Orbigny 1834-1848",,
162559,Euprymna tasmanica,"Sepiola tasmanica Pfeffer, 1884",Sepiola,tasmanica,"Pfeffer, 1884",,
162562,Heteroteuthis hawaiiensis,"Stephanoteuthis hawaiiensis Berry, 1909",Stephanoteuthis,hawaiiensis,"Berry, 1909",,
162564,Sepia bertheloti,"Sepia verrucosa Lönnberg, 1896",Sepia,verrucosa,"Lönnberg, 1896",,
162564,Sepia bertheloti,"Sepia mercatoris Adam, 1937",Sepia,mercatoris,"Adam, 1937",,
162566,Sepia hieronis,"Rhombosepion hieronis Robson, 1924",Rhombosepion,hieronis,"Robson, 1924",,
162567,Sepiella ornata,"Sepia ornata Rang, 1837",Sepia,ornata,"Rang, 1837",,
162572,Inioteuthis japonica,"Sepiola japonica Tiselius, 1845 in Férussac & d'Orbigny 1834-1848",Sepiola,japonica,"Tiselius, 1845 in Férussac & d'Orbigny 1834-1848",,
162573,Semirossia equalis,"Rossia equalis Voss, 1950",Rossia,equalis,"Voss, 1950",,
162574,Sepioloidea pacifica,"Sepiola pacifica Kirk, 1882",Sepiola,pacifica,"Kirk, 1882",,
162576,Stoloteuthis weberi,"Heteroteuthis weberi Joubin, 1902",Heteroteuthis,weberi,"Joubin, 1902",,
162579,Sepia elegans,Sepia rupellaria Férussac & d'Orbigny 1834-1848,Sepia,rupellaria,Férussac & d'Orbigny 1834-1848,,
162579,Sepia elegans,"Sepia biserialis Blainville, 1827",Sepia,biserialis,"Blainville, 1827",,
162579,Sepia elegans,"Sepia italica Risso, 1854",Sepia,italica,"Risso, 1854",,
162583,Sepia pardex,"Sepia pardalis Sasaki, 1914",Sepia,pardalis,"Sasaki, 1914",,
162585,Idiosepius minimus,"Cranchia minimus d'Orbigny in Férussac & d'Orbigny, 1835",Cranchia,minimus,"d'Orbigny in Férussac & d'Orbigny, 1835",,
162585,Idiosepius minimus,"Idiosepius biserialis Voss, 1962",Idiosepius,biserialis,"Voss, 1962",,
162585,Idiosepius minimus,"Idiosepius macrocheir Voss, 1962",Idiosepius,macrocheir,"Voss, 1962",,
162586,Sepietta petersi,"Sepiola petersii Steenstrup, 1887",Sepiola,petersii,"Steenstrup, 1887",,
162594,Sepia brevimana,"Sepia rostrata Férussac & d'Orbigny, 1848 [<i>pro parte</i>]",Sepia,rostrata,"Férussac & d'Orbigny, 1848 [<i>pro parte</i>]",,
162595,Iridoteuthis iris,"Stoloteuthis iris Berry, 1909",Stoloteuthis,iris,"Berry, 1909",,
162600,Sepia kobiensis,"Sepia andreanoides Hoyle, 1885",Sepia,andreanoides,"Hoyle, 1885",,
162611,Austrorossia enigmatica,"Rossia enigmatica Robson, 1924",Rossia,enigmatica,"Robson, 1924",,
162630,Euprymna morsei,"Inioteuthis morsei Verrill, 1881",Inioteuthis,morsei,"Verrill, 1881",,
162635,Sepia recurvirostra,"Sepia singaporensis Pfeffer, 1884",Sepia,singaporensis,"Pfeffer, 1884",,
162644,Heteroteuthis dispar,"Sepiola dispar Rüppell, 1844",Sepiola,dispar,"Rüppell, 1844",,
162656,Stoloteuthis maoria,"Iridoteuthis maoria Dell, 1959",Iridoteuthis,maoria,"Dell, 1959",,
162657,Idiosepius paradoxus,"Microteuthis paradoxus Ortmann, 1888",Microteuthis,paradoxus,"Ortmann, 1888",,
162662,Sepia aculeata,"Sepia indica d'Orbigny, 1848",Sepia,indica,"d'Orbigny, 1848",,
162669,Euprymna stenodactyla,"Sepiola stenodactyla Grant, 1833",Sepiola,stenodactyla,"Grant, 1833",,
162673,Sepia rozella,"Solitosepia rozella Iredale, 1926",Solitosepia,rozella,"Iredale, 1926",,
162681,Metasepia pfefferi,"Sepia pfefferi Hoyle, 1885",Sepia,pfefferi,"Hoyle, 1885",,
162682,Rondeletiola minor,"Sepietta minor Naef, 1912",Sepietta,minor,"Naef, 1912",,
162686,Idiosepius picteti,"Loligo picteti Joubin, 1894",Loligo,picteti,"Joubin, 1894",,
162712,Thaumeledone brevis,"Eledone rotunda Hoyle, 1885",Eledone,rotunda,"Hoyle, 1885",,
162715,Velodona togata,"Velodona togata ssp. capensis Robson, 1924",Velodona,togata,,subspecies,"Robson, 1924"
162901,Uroteuthis vossi,"Loligo vossi Nesis, 1982",Loligo,vossi,"Nesis, 1982",,
162902,Mastigoteuthis cordiformis,"Idioteuthis cordiformis (Chun, 1908)",Idioteuthis,cordiformis,"(Chun, 1908)",,
162902,Mastigoteuthis cordiformis,"Idioteuthis latipinna Sasaki, 1916",Idioteuthis,latipinna,"Sasaki, 1916",,
162910,Chtenopteryx sicula,"Chtenopteryx chuni Pfeffer, 1912",Chtenopteryx,chuni,"Pfeffer, 1912",,
162918,Grimpoteuthis innominata,"Enigmatiteuthis innominata O’Shea, 1999",Enigmatiteuthis,innominata,"O’Shea, 1999",,
162923,Loliolus uyii,"Loligo uyii Wakiya & Ishikawa,1921",Loligo,uyii,"Wakiya & Ishikawa,1921",,
162923,Loliolus uyii,"Loligo gotoi Sasaki, 1929",Loligo,gotoi,"Sasaki, 1929",,
162923,Loliolus uyii,"Loligo aspera Ortmann, 1888",Loligo,aspera,"Ortmann, 1888",,
162923,Loliolus uyii,"Loligo tagoi Sasaki, 1929",Loligo,tagoi,"Sasaki, 1929",,
162924,Amphioctopus polyzenia,"Octopus polyzenia Gray, 1849",Octopus,polyzenia,"Gray, 1849",,
162939,Cirrothauma magna,"Cirroteuthis magna Hoyle, 1885",Cirroteuthis,magna,"Hoyle, 1885",,
162940,Uroteuthis bengalensis,"Loligo bengalensis Jothinayagam, 1987",Loligo,bengalensis,"Jothinayagam, 1987",,
162943,Mastigoteuthis famelica,"Idioteuthis famelica (Berry, 1909)",Idioteuthis,famelica,"(Berry, 1909)",,
162943,Mastigoteuthis famelica,"Chiroteuthis famelica Berry, 1909",Chiroteuthis,famelica,"Berry, 1909",,
162944,Brachioteuthis behnii,"Tracheloteuthis behnii Steenstrup, 1882",Tracheloteuthis,behnii,"Steenstrup, 1882",,
162959,Dosidicus gigas,"Ommastrephes gigas D'Orbigny, 1835",Ommastrephes,gigas,"D'Orbigny, 1835",,
162963,Muusoctopus pseudonymus,"Benthoctopus pseudonymus (Grimpe, 1922)",Benthoctopus,pseudonymus,"(Grimpe, 1922)",,
162969,Uroteuthis duvauceli,"Loligo edulis Hoyle, 1885",Loligo,edulis,"Hoyle, 1885",,
162969,Uroteuthis duvauceli,"Loligo duvaucelii d'Orbigny, 1835 in Ferussac & d'Orbigny, 1834-1848",Loligo,duvaucelii,"d'Orbigny, 1835 in Ferussac & d'Orbigny, 1834-1848",,
162969,Uroteuthis duvauceli,"Loligo galatheae Hoyle, 1885",Loligo,galatheae,"Hoyle, 1885",,
162969,Uroteuthis duvauceli,"Loligo indica Pfeffer, 1884",Loligo,indica,"Pfeffer, 1884",,
162969,Uroteuthis duvauceli,"Loligo oshimai Sasaki, 1929",Loligo,oshimai,"Sasaki, 1929",,
162969,Uroteuthis duvauceli,"Loligo budo Wakiya and Ishikawa, 1921",Loligo,budo,"Wakiya and Ishikawa, 1921",,
162981,Uroteuthis edulis,"Loligo kensaki Wakiya and Ishikawa, 1921",Loligo,kensaki,"Wakiya and Ishikawa, 1921",,
162981,Uroteuthis edulis,"Loligo budo Wakiya and Ishikawa, 1921",Loligo,budo,"Wakiya and Ishikawa, 1921",,
162981,Uroteuthis edulis,"Loligo edulis Hoyle, 1885",Loligo,edulis,"Hoyle, 1885",,
162985,Doryteuthis ocula,"Loligo ocula Cohen, 1976",Loligo,ocula,"Cohen, 1976",,
163013,Muusoctopus sibiricus,"Benthoctopus sibiricus Loyning, 1930",Benthoctopus,sibiricus,"Loyning, 1930",,
163018,Macrochlaena winckworthi,"Octopus winckworthi Robson, 1926",Octopus,winckworthi,"Robson, 1926",,
163027,Alloteuthis media,"Loligo marmorae Verany, 1839",Loligo,marmorae,"Verany, 1839",,
163027,Alloteuthis media,Sepia media Linnaeus 1758,Sepia,media,Linnaeus 1758,,
163027,Alloteuthis media,Loligo media (Linnaeus 1758),Loligo,media,(Linnaeus 1758),,
163027,Alloteuthis media,"Loligo parva Leach, 1817",Loligo,parva,"Leach, 1817",,
163027,Alloteuthis media,Loligo urceolatus Risso 1854,Loligo,urceolatus,Risso 1854,,
163038,Abralia armata,"Onychoteuthis armatus Quoy & Gaimard, 1832",Onychoteuthis,armatus,"Quoy & Gaimard, 1832",,
163041,Loliolus beka,"Loligo beka Sasaki, 1929",Loligo,beka,"Sasaki, 1929",,
163041,Loliolus beka,"Loligo tagoi Sasaki, 1929",Loligo,tagoi,"Sasaki, 1929",,
163045,Uroteuthis chinensis,"Loligo chinensis Gray, 1849",Loligo,chinensis,"Gray, 1849",,
163045,Uroteuthis chinensis,"Loligo etheridgei Berry, 1918",Loligo,etheridgei,"Berry, 1918",,
163045,Uroteuthis chinensis,"Loligo formosana Sasaki, 1929",Loligo,formosana,"Sasaki, 1929",,
163049,Uroteuthis pickfordi,"Doryteuthis pickfordi Adam, 1954",Doryteuthis,pickfordi,"Adam, 1954",,
163053,Muusoctopus berryi,"Benthoctopus berryi Robson, 1924",Benthoctopus,berryi,"Robson, 1924",,
163063,Abraliopsis hoylei,"Enoploteuthis hoylei Pfeffer, 1884",Enoploteuthis,hoylei,"Pfeffer, 1884",,
163074,Opisthoteuthis bruuni,"Grimpoteuthis bruuni Voss, 1982",Grimpoteuthis,bruuni,"Voss, 1982",,
163079,Mastigoteuthis atlantica,"Mastigoteuthis iselini MacDonald & Clench,1934",Mastigoteuthis,iselini,"MacDonald & Clench,1934",,
163081,Lolliguncula brevis,"Loligo brevipinna Lesueur, 1824",Loligo,brevipinna,"Lesueur, 1824",,
163086,Octopoteuthis megaptera,"Ancistrocheirus megaptera Verrill, 1885",Ancistrocheirus,megaptera,"Verrill, 1885",,
163087,Amphioctopus robsoni,"Octopus robsoni Adam, 1941",Octopus,robsoni,"Adam, 1941",,
163095,Brachioteuthis riisei,"Tracheloteuthis riisei Steenstrup, 1882",Tracheloteuthis,riisei,"Steenstrup, 1882",,
163097,Loliolus hardwickei,"Loligo hardwickei Gray, 1849",Loligo,hardwickei,"Gray, 1849",,
163121,Grimpoteuthis pacifica,"Enigmatiteuthis pacifica (Hoyle, 1885)",Enigmatiteuthis,pacifica,"(Hoyle, 1885)",,
163122,Uroteuthis abulati,"Lolliguncula abulati Adam, 1955",Lolliguncula,abulati,"Adam, 1955",,
163148,Uroteuthis noctiluca,"Loliolus noctiluca Lu, Roper & Tait, 1985",Loliolus,noctiluca,"Lu, Roper & Tait, 1985",,
163162,Eogonatus tinro,"Gonatus tinro Nesis, 1972",Gonatus,tinro,"Nesis, 1972",,
163162,Eogonatus tinro,"Gonatopsis okutanii Nesis, 1972",Gonatopsis,okutanii,"Nesis, 1972",,
163164,Muusoctopus canthylus,"Benthoctopus canthylus Voss & Pearcy, 1990",Benthoctopus,canthylus,"Voss & Pearcy, 1990",,
163171,Doryteuthis surinamensis,"Loligo surinamensis Voss, 1974",Loligo,surinamensis,"Voss, 1974",,
163182,Lolliguncula panamensis,"Lolliguncula tydeus Brakoniecki, 1980",Lolliguncula,tydeus,"Brakoniecki, 1980",,
163194,Callimachus rancureli,"Walvisteuthis rancureli (Okutani, 1981)",Walvisteuthis,rancureli,"(Okutani, 1981)",,
163194,Callimachus rancureli,"Onykia rancureli Okutani, 1981",Onykia,rancureli,"Okutani, 1981",,
163196,Uroteuthis arabica,"Pteroteuthis arabica Ehrenberg, 1831",Pteroteuthis,arabica,"Ehrenberg, 1831",,
163213,Loliolus japonica,"Loligo japonica Hoyle, 1885",Loligo,japonica,"Hoyle, 1885",,
163213,Loliolus japonica,"Loligo tetradynamia Ortmann, 1888",Loligo,tetradynamia,"Ortmann, 1888",,
163217,Muusoctopus hokkaidensis,"Benthoctopus hokkaidensis (S.S. Berry, 1921)",Benthoctopus,hokkaidensis,"(S.S. Berry, 1921)",,
163217,Muusoctopus hokkaidensis,"Muusoctopus violescens (Taki, 1964)",Muusoctopus,violescens,"(Taki, 1964)",,
163217,Muusoctopus hokkaidensis,"Polypus hokkaidensis S.S. Berry, 1921",Polypus,hokkaidensis,"S.S. Berry, 1921",,
163220,Alloteuthis subulata,Loligo subulata Lamarck 1798,Loligo,subulata,Lamarck 1798,,
163230,Uroteuthis singhalensis,"Loligo singhalensis Ortmann, 1891",Loligo,singhalensis,"Ortmann, 1891",,
163233,Uroteuthis robsoni,"Photololigo robsoni Alexeyev, 1992",Photololigo,robsoni,"Alexeyev, 1992",,
163244,Uroteuthis reesi,"Doryteuthis reesi Voss, 1962",Doryteuthis,reesi,"Voss, 1962",,
163249,Amphioctopus varunae,"Octopus varunae Oommen, 1971",Octopus,varunae,"Oommen, 1971",,
163252,Onykia robusta,"Ommastrephes robustus Verrill, 1876",Ommastrephes,robustus,"Verrill, 1876",,
163252,Onykia robusta,"Moroteuthis robusta (Verrill, 1876)",Moroteuthis,robusta,"(Verrill, 1876)",,
163270,Mastigoteuthis agassizii,"Mastigoteuthis flammea Chun, 1908",Mastigoteuthis,flammea,"Chun, 1908",,
163270,Mastigoteuthis agassizii,"Mastigoteuthis grimaldi Joubin, 1895",Mastigoteuthis,grimaldi,"Joubin, 1895",,
163270,Mastigoteuthis agassizii,"Mastigoteuthis schmidtii Degner, 1925",Mastigoteuthis,schmidtii,"Degner, 1925",,
163273,Loliolus sumatrensis,"Loligo kobiensis Hoyle, 1885",Loligo,kobiensis,"Hoyle, 1885",,
163273,Loliolus sumatrensis,"Loliolus rhomboidalis Burgess, 1967",Loliolus,rhomboidalis,"Burgess, 1967",,
163273,Loliolus sumatrensis,"Loligo yokoyae Ishikawa, 1926",Loligo,yokoyae,"Ishikawa, 1926",,
163273,Loliolus sumatrensis,"Loligo sumatrensis d'Orbigny, 1835 in Ferussac & d'Orbigny, 1834-1848",Loligo,sumatrensis,"d'Orbigny, 1835 in Ferussac & d'Orbigny, 1834-1848",,
163306,Mastigoteuthis magna,"Mastigoteuthis inermis Rancurel, 1972",Mastigoteuthis,inermis,"Rancurel, 1972",,
163308,Muusoctopus thielei,"Benthoctopus thielei Robson, 1932",Benthoctopus,thielei,"Robson, 1932",,
163320,Muusoctopus karubar,"Benthoctopus karubar Norman, Hochberg & C.C. Lu, 1997",Benthoctopus,karubar,"Norman, Hochberg & C.C. Lu, 1997",,
163331,Eledone schultzei,"Aphrodoctopus schultzei (Hoyle, 1910)",Aphrodoctopus,schultzei,"(Hoyle, 1910)",,
163345,Mastigoteuthis hjorti,"Idioteuthis hjorti (Chun, 1913)",Idioteuthis,hjorti,"(Chun, 1913)",,
