assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
533252,137915,Uroxys monstrosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,monstrosus,,,,"Balthasar, 1940",Data Deficient,,3.1,Unknown,Global
533288,137918,Sylvicanthon obscurus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Sylvicanthon,obscurus,,,,"(Schmidt, 1920)",Data Deficient,,3.1,Unknown,Global
533480,137929,Catharsius bradshawi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Catharsius,bradshawi,,,,"Lansberge, 1887",Data Deficient,,3.1,Unknown,Global
533558,137935,Onthophagus arai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,arai,,,,"Masumoto, 1989",Data Deficient,,3.1,Unknown,Global
533671,137943,Ateuchus romani,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,romani,,,,"(Boucomont, 1927)",Data Deficient,,3.1,Unknown,Global
533909,137955,Metacatharsius transvaalensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Metacatharsius,transvaalensis,,,,"(Balthasar, 1968)",Data Deficient,,3.1,Unknown,Global
533951,137958,Canthidium aterrimum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,aterrimum,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
534021,137963,Onitis retrodentatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,retrodentatus,,,,"Gillet, 1932",Data Deficient,,3.1,Unknown,Global
534150,137968,Anomiopus ataenioides,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,ataenioides,,,,"(Martinez, 1952)",Data Deficient,,3.1,Unknown,Global
534186,137971,Euonthophagus maindroni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Euonthophagus,maindroni,,,,"(D'Orbigny, 1897)",Data Deficient,,3.1,Unknown,Global
534301,137979,Cryptocanthon medinae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,medinae,,,,"Cook, 2002",Data Deficient,,3.1,Unknown,Global
534343,137982,Onthophagus babaulti,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,babaulti,,,,"D'Orbigny, 1915",Data Deficient,,3.1,Unknown,Global
534399,137986,Canthidium deplanatum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,deplanatum,,,,"Balthasar, 1939",Data Deficient,,3.1,Unknown,Global
534455,137990,Uroxys catharinensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,catharinensis,,,,"Balthasar, 1966",Data Deficient,,3.1,Unknown,Global
534841,138018,Canthidium glabricolle,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,glabricolle,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
534855,138019,Paraphytus foveatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Paraphytus,foveatus,,,,"Boucomont, 1923",Data Deficient,,3.1,Unknown,Global
535097,138034,Scarabaeolus ebenus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeolus,ebenus,,,,"(Klug, 1855)",Data Deficient,,3.1,Unknown,Global
535387,138051,Proagoderus biarmatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Proagoderus,biarmatus,,,,"(d'Orbigny, 1908)",Data Deficient,,3.1,Unknown,Global
535538,138059,Onthophagus kirki,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,kirki,,,,"Frey, 1975",Data Deficient,,3.1,Unknown,Global
535594,138063,Frankenbergerius forcipatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Frankenbergerius,forcipatus,,,,"(Harold, 1880)",Data Deficient,,3.1,Unknown,Global
535608,138064,Trichillum cordobense,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Trichillum,cordobense,,,,"Vaz-de-Mello &amp; Genier, 2005",Data Deficient,,3.1,Unknown,Global
535622,138065,Ateuchus ecuadorensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,ecuadorensis,,,,"(Boucomont, 1928)",Data Deficient,,3.1,Unknown,Global
535706,138071,Sceliages augias,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Sceliages,augias,,,,"Gillet, 1908",Data Deficient,,3.1,Unknown,Global
535916,138086,Canthon vulcanoae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,vulcanoae,,,,"(Pereira &amp; Martinez, 1956)",Data Deficient,,3.1,Unknown,Global
535958,138089,Canthidium metallicum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,metallicum,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
536140,138103,Onitis monstrosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,monstrosus,,,,"Felsche, 1910",Data Deficient,,3.1,Unknown,Global
536154,138104,Anomiopus soledari,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,soledari,,,,"Canhedo, 2004",Data Deficient,,3.1,Unknown,Global
536354,138121,Onthophagus adelaidae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,adelaidae,,,,"Hope, 1846",Data Deficient,,3.1,Unknown,Global
536368,138122,Byrrhidium convexum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Byrrhidium,convexum,,,,"Scholtz &amp; Howden, 1987",Data Deficient,,3.1,Unknown,Global
536530,138134,Pseudochironitis stuhlmanni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pseudochironitis,stuhlmanni,,,,"(Kolbe, 1897)",Data Deficient,,3.1,Unknown,Global
536823,138140,Catharsius brittoni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Catharsius,brittoni,,,,"Ferreira, 1963",Data Deficient,,3.1,Unknown,Global
537073,138151,Scarabaeus caffer,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,caffer,,,,"(Boheman, 1857)",Data Deficient,,3.1,Decreasing,Global
537115,138154,Uroxys angulicollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,angulicollis,,,,"(Boheman, 1858)",Data Deficient,,3.1,Unknown,Global
537129,138155,Onthophagus hageni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,hageni,,,,"Lansberge, 1883",Data Deficient,,3.1,Unknown,Global
537143,138156,Sisyphus kuehni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Sisyphus,kuehni,,,,"Haaf, 1955",Data Deficient,,3.1,Unknown,Global
537171,138158,Proagoderus versus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Proagoderus,versus,,,,"(d'Orbigny, 1913)",Data Deficient,,3.1,Unknown,Global
537543,138185,Scarabaeus xavieri,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scarabaeus,xavieri,,,,"Ferreira, 1968",Data Deficient,,3.1,Unknown,Global
537585,138188,Pedaria hanae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,hanae,,,,"Balthasar, 1963",Data Deficient,,3.1,Unknown,Global
537627,138191,Onthophagus kanarensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,kanarensis,,,,"Arrow, 1931",Data Deficient,,3.1,Unknown,Global
537669,138194,Onitis kingstoni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,kingstoni,,,,"Krikken, 1977",Data Deficient,,3.1,Unknown,Global
537711,138197,Onthophagus amphioxus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,amphioxus,,,,"Arrow, 1933",Data Deficient,,3.1,Unknown,Global
537781,138202,Coprophanaeus rigoutorum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coprophanaeus,rigoutorum,,,,"Arnaud, 2002",Data Deficient,,3.1,Unknown,Global
537837,138206,Ateuchus contractus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Ateuchus,contractus,,,,"(Balthasar, 1939)",Data Deficient,,3.1,Unknown,Global
538076,138217,Hyalonthophagus hyalcyon,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Hyalonthophagus,hyalcyon,,,,"Palestrini &amp; Giacone, 1989",Data Deficient,,3.1,Unknown,Global
538090,138218,Pedaria insularis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,insularis,,,,"Kolbe, 1914",Data Deficient,,3.1,Unknown,Global
538104,138219,Anomiopus gracilis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,gracilis,,,,"Canhedo, 2006",Data Deficient,,3.1,Unknown,Global
538154,138223,Canthidium nitidum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,nitidum,,,,"(Blanchard, 1846)",Data Deficient,,3.1,Unknown,Global
538322,138235,Anomiopus lacordairei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,lacordairei,,,,"(Waterhouse, 1891)",Data Deficient,,3.1,Unknown,Global
538459,138239,Dichotomius fallax,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,fallax,,,,"(Harold, 1880)",Data Deficient,,3.1,Unknown,Global
538557,138246,Canthidium opacum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,opacum,,,,"Balthasar, 1939",Data Deficient,,3.1,Unknown,Global
538618,138249,Canthidium haagi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,haagi,,,,"Harold, 1867",Data Deficient,,3.1,Unknown,Global
538702,138255,Epirinus comosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Epirinus,comosus,,,,"Péringuey, 1901",Data Deficient,,3.1,Unknown,Global
538716,138256,Tesserodoniella elguetai,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Tesserodoniella,elguetai,,,,"Vaz-de-Mello &amp; Halffter, 2006",Data Deficient,,3.1,Unknown,Global
538884,138268,Onthophagus rhinocerus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,rhinocerus,,,,"Gomes Alves, 1944",Data Deficient,,3.1,Unknown,Global
538898,138269,Canthon pacificus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,pacificus,,,,"Rivera-Cervantes &amp; Halffter, 1999",Data Deficient,,3.1,Unknown,Global
538982,138275,Copris complexus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,complexus,,,,"Nguyen-phung, 1989",Data Deficient,,3.1,Unknown,Global
538996,138276,Cryptocanthon bochilae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,bochilae,,,,"Cook, 2002",Data Deficient,,3.1,Unknown,Global
539038,138279,Pedaria granulosa,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pedaria,granulosa,,,,"Ferreira, 1962",Data Deficient,,3.1,Unknown,Global
539144,138287,Anomiopus caputipilus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Anomiopus,caputipilus,,,,"Canhedo, 2004",Data Deficient,,3.1,Unknown,Global
539228,138293,Odontoloma obscurum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Odontoloma,obscurum,,,,"Howden &amp; Scholtz, 1987",Data Deficient,,3.1,Unknown,Global
539292,138298,Canthidium viridiobscurum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,viridiobscurum,,,,"Boucomont, 1928",Data Deficient,,3.1,Unknown,Global
539602,138316,Tesserodon pilicrepus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Tesserodon,pilicrepus,,,,"Matthews, 1974",Data Deficient,,3.1,Unknown,Global
539672,138321,Sulcophanaeus columbi,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Sulcophanaeus,columbi,,,,"(Macleay, 1819)",Data Deficient,,3.1,Unknown,Global
539686,138322,Onthophagus gajo,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,gajo,,,,"Krikken, 1977",Data Deficient,,3.1,Unknown,Global
539728,138325,Onitis adelphus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,adelphus,,,,"Kolbe, 1914",Data Deficient,,3.1,Unknown,Global
539784,138329,Euoniticellus perniger,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Euoniticellus,perniger,,,,"Cambefort &amp; Mauchamps, 1980",Data Deficient,,3.1,Unknown,Global
539908,138332,Dichotomius problematicus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dichotomius,problematicus,,,,"(Luederwaldt, 1923)",Data Deficient,,3.1,Unknown,Global
539958,138336,Onthophagus histeriformis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,histeriformis,,,,"Boucomont, 1914",Data Deficient,,3.1,Unknown,Global
540088,138345,Onthophagus carinulatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,carinulatus,,,,"Harold, 1877",Data Deficient,,3.1,Unknown,Global
540222,138355,Cryptocanthon otonga,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cryptocanthon,otonga,,,,"Cook, 2002",Data Deficient,,3.1,Unknown,Global
540488,138374,Scatimus pacificus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scatimus,pacificus,,,,"Genier &amp; Kohlmann, 2003",Data Deficient,,3.1,Unknown,Global
540572,138380,Canthidium andersoni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,andersoni,,,,"Kohlmann &amp; Solis, 2006",Data Deficient,,3.1,Unknown,Global
540628,138384,Onthophagus beesoni,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,beesoni,,,,"Arrow, 1931",Data Deficient,,3.1,Unknown,Global
540642,138385,Onthophagus compressus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,compressus,,,,"Guerin-Meneville, 1855",Data Deficient,,3.1,Unknown,Global
540796,138391,Canthon formosus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,formosus,,,,"Harold, 1868",Data Deficient,,3.1,Unknown,Global
540810,138392,Uroxys rugatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,rugatus,,,,"Boucomont, 1928",Data Deficient,,3.1,Unknown,Global
540866,138396,Onthophagus kyleensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,kyleensis,,,,"Frey, 1975",Data Deficient,,3.1,Unknown,Global
540902,138399,Bdelyrus leptomerus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,leptomerus,,,,"Cook, 1998",Data Deficient,,3.1,Unknown,Global
541058,138408,Copris fallax,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,fallax,,,,"Felsche, 1910",Data Deficient,,3.1,Unknown,Global
541100,138411,Onthophagus rugosicollis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,rugosicollis,,,,"Gillet, 1925",Data Deficient,,3.1,Unknown,Global
541207,138414,Canthon sericatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthon,sericatus,,,,"Schmidt, 1922",Data Deficient,,3.1,Unknown,Global
541299,138421,Scatimus onorei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Scatimus,onorei,,,,"Genier &amp; Kohlmann, 2003",Data Deficient,,3.1,Unknown,Global
541404,138423,Onitis keniensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onitis,keniensis,,,,"Gillet, 1933",Data Deficient,,3.1,Unknown,Global
541418,138424,Onthophagus citreum,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,citreum,,,,"Boucomont, 1919",Data Deficient,,3.1,Unknown,Global
541530,138432,Onthophagus iyengari,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,iyengari,,,,"Arrow, 1931",Data Deficient,,3.1,Unknown,Global
541787,138447,Afrodrepanus marshalli,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Afrodrepanus,marshalli,,,,"(Boucomont, 1921)",Data Deficient,,3.1,Unknown,Global
541843,138451,Deltochilum violetae,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Deltochilum,violetae,,,,"(Martínez, 1991)",Data Deficient,,3.1,Unknown,Global
542240,138473,Onthophagus praedatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,praedatus,,,,"Harold, 1862",Data Deficient,,3.1,Unknown,Global
542338,138480,Bdelyrus iquitosensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Bdelyrus,iquitosensis,,,,"Cook, 2000",Data Deficient,,3.1,Unknown,Global
542422,138486,Demarziella tropicalis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Demarziella,tropicalis,,,,"(Matthews, 1976)",Data Deficient,,3.1,Unknown,Global
542624,138497,Onthophagus spathatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,spathatus,,,,"Boucomont, 1914",Data Deficient,,3.1,Unknown,Global
542638,138498,Onthophagus ferrari,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,ferrari,,,,"Matthews, 1972",Data Deficient,,3.1,Unknown,Global
542666,138500,Uroxys latesulcatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Uroxys,latesulcatus,,,,"Bates, 1891",Data Deficient,,3.1,Unknown,Global
542680,138501,Dendropaemon crenatostriatus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Dendropaemon,crenatostriatus,,,,"Felsche, 1909",Data Deficient,,3.1,Unknown,Global
542806,138510,Coproecus hemisphaericus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Coproecus,hemisphaericus,,,,"(Guerin-Meneville, 1844)",Data Deficient,,3.1,Unknown,Global
543171,138527,Sceliages gagates,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Sceliages,gagates,,,,"Shipp, 1895",Data Deficient,,3.1,Unknown,Global
543213,138530,Onthophagus hildebrandti,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Onthophagus,hildebrandti,,,,"Harold, 1878",Data Deficient,,3.1,Unknown,Global
543241,138532,Caccobius croceocinctus,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Caccobius,croceocinctus,,,,"D'Orbigny, 1913",Data Deficient,,3.1,Unknown,Global
543325,138538,Tesserodon feehani,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Tesserodon,feehani,,,,"Storey, 1991",Data Deficient,,3.1,Unknown,Global
543381,138542,Canthidium coerulescens,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Canthidium,coerulescens,,,,"Balthasar, 1939",Data Deficient,,3.1,Unknown,Global
544021,138578,Copris sierrensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Copris,sierrensis,,,,"Matthews, 1961",Data Deficient,,3.1,Unknown,Global
546543,14886,Notropis imeldae,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Notropis,imeldae,,,,"Cortés, 1968",Data Deficient,,3.1,Unknown,Global
546626,14890,Notropis moralesi,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,LEUCISCIDAE,Notropis,moralesi,,,,"de Buen, 1955",Data Deficient,,3.1,Unknown,Global
585677,15199,Oligodon nikhili,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,COLUBRIDAE,Oligodon,nikhili,,,,"Whitaker &amp; Dattatri, 1982",Data Deficient,,3.1,Unknown,Global
717343,15392,Opisthotropis spenceri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,NATRICIDAE,Opisthotropis,spenceri,,,,"Smith, 1918",Data Deficient,,3.1,Unknown,Global
718371,154656,Parioglossus neocaledonicus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,MICRODESMIDAE,Parioglossus,neocaledonicus,,,,"Dingerkus &amp; Séret, 1992",Data Deficient,,3.1,Unknown,Global
733138,155539,Pomatias canariensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,POMATIIDAE,Pomatias,canariensis,,,,"(D'Orbigny, 1840)",Data Deficient,,3.1,Unknown,Global & Europe
734201,155663,Pomatias palmensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,POMATIIDAE,Pomatias,palmensis,,,,"(Wollaston, 1878)",Data Deficient,,3.1,Unknown,Global & Europe
734228,155672,Pomatias lanzarotensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,POMATIIDAE,Pomatias,lanzarotensis,,,,"(Wollaston, 1878)",Data Deficient,,3.1,Unknown,Global & Europe
738029,155943,Pomatias laevigatus,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,POMATIIDAE,Pomatias,laevigatus,,,,"(Webb &amp; Berthelot, 1833)",Data Deficient,,3.1,Unknown,Global & Europe
738056,155966,Anisus vorticulus,ANIMALIA,MOLLUSCA,HYGROPHILA,GASTROPODA,PLANORBIDAE,Anisus,vorticulus,,,,"(Troschel, 1834)",Data Deficient,,3.1,Decreasing,Global
741439,156146,Pomatias glaucus,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,POMATIIDAE,Pomatias,glaucus,,,,"(G.B. Sowerby II, 1843)",Data Deficient,,3.1,Unknown,Europe
761305,158109,Begonia schliebenii,PLANTAE,TRACHEOPHYTA,CUCURBITALES,MAGNOLIOPSIDA,BEGONIACEAE,Begonia,schliebenii,,,,Irmsch.,Data Deficient,,3.1,Unknown,Global
763329,158156,Oxygonum leptopus,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,POLYGONACEAE,Oxygonum,leptopus,,,,Mildbr.,Data Deficient,,3.1,Unknown,Global
764255,158179,Ochna monantha,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,OCHNACEAE,Ochna,monantha,,,,Gilg,Data Deficient,,3.1,Unknown,Global
770849,158289,Oxygonum hirtum,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,POLYGONACEAE,Oxygonum,hirtum,,,,Peter,Data Deficient,,3.1,Unknown,Global
771078,158297,Tragia acalyphoides,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,EUPHORBIACEAE,Tragia,acalyphoides,,,,Radcl.-Sm.,Data Deficient,,3.1,Unknown,Global
779119,158472,Pristimantis leucorrhinus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,leucorrhinus,,,,"Boano, Mazzotti &amp; Sindaco, 2008",Data Deficient,,3.1,Unknown,Global
898776,162015,Ophioglossum polyphyllum,PLANTAE,TRACHEOPHYTA,OPHIOGLOSSALES,POLYPODIOPSIDA,OPHIOGLOSSACEAE,Ophioglossum,polyphyllum,,,,A.Braun,Data Deficient,,3.1,Unknown,Europe
902152,162496,Sepia tanybracheia,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,tanybracheia,,,,"Reid, 2000",Data Deficient,,3.1,Unknown,Global
902289,162497,Sepia lycidas,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,lycidas,,,,"Gray, 1849",Data Deficient,,3.1,Unknown,Global
902737,162498,Sepia hierredda,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,hierredda,,,,"Rang, 1835 (in Férussac &amp; d'Orbigny 1834-1848)",Data Deficient,,3.1,Unknown,Global
903030,162499,Sepioloidea lineolata,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIADARIIDAE,Sepioloidea,lineolata,,,,"(Quoy &amp; Gaimard, 1832)",Data Deficient,,3.1,Unknown,Global
903191,162500,Sepiella inermis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepiella,inermis,,,,"(Van Hasselt, 1835 in Férussac &amp; d'Orbigny 1834-1848)",Data Deficient,,3.1,Unknown,Global
903699,162501,Rossia brachyura,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Rossia,brachyura,,,,"Verrill, 1883",Data Deficient,,3.1,Unknown,Global
903824,162502,Stoloteuthis leucoptera,ANIMALIA,MOLLUSCA,SEPIOLIDA,CEPHALOPODA,SEPIOLIDAE,Stoloteuthis,leucoptera,,,,"(Verrill, 1878)",Data Deficient,,3.1,Unknown,Global
904257,162504,Sepia pharaonis,ANIMALIA,MOLLUSCA,SEPIIDA,CEPHALOPODA,SEPIIDAE,Sepia,pharaonis,,,,"Ehrenberg, 1831",Data Deficient,,3.1,Unknown,Global
